186	4803163.46
190	6757271.85
195	6487142.68
203	6489995.52
208	6562832.94
212	6922351.72
182	6251501.6
187	4871393.06
191	7053278.45
196	6608855.28
204	6953065.74
209	6187879.04
183	6362945.36
188	5353565.25
192	7508138.83
197	6914721.62
200	7717193.29
205	7237750.57
184	6418768.16
189	6300703.24
193	7513843.17
198	7342898.77
201	6743033.68
206	7461431.37
210	6252667.09
185	4575369.32
194	6587855.01
199	7727945.43
202	6250172.66
207	7313389.78
211	6500185.24
